Abra; A small, fox-like creature with golden fur and a long tail that curls as it sleeps. its eyes are always closed, suggesting intense mental focus even while unconscious. arms are folded over a small body that hovers slightly off the ground. the texture of its fur is smooth and radiant. it shimmers slightly when preparing to teleport. Primary type is psychic. Secondary type is nan. Abilities 0 is Synchronize. Abilities 1 is Inner Focus. Classification is Psi Pokémon. Description is This Pokémon uses its psychic powers while it sleeps. The contents of Abra’s dreams affect the powers that the Pokémon wields.
Kadabra; Taller and more humanoid than Abra, with a mustache-like extension of fur and a permanent frown. it holds a silver spoon in one hand that warps with psychic energy. its tail is bushy and often twitches mid-levitation. it wears a zigzag pattern across its body like a psychic warning. eyes remain narrow and calculating. "Primary type is psychic. Secondary type is nan. Abilities 0 is Synchronize. Abilities 1 is Inner Focus. Classification is Psi Pokémon. Description is Using its psychic power, Kadabra levitates as it sleeps. It uses its springy tail as a pillow."
Alakazam; Slender, powerful, and wise-looking, with an elongated head and fierce mustache. two bent spoons float beside its hands, glowing faintly. its limbs are thin but impossibly strong with psychic force. its body has sleek, angular features and a coat of short yellow fur. eyes burn with piercing intellect and timeless memory. "Primary type is psychic. Secondary type is nan. Abilities 0 is Synchronize. Abilities 1 is Inner Focus. Classification is Psi Pokémon. Description is It has an incredibly high level of intelligence. Some say that Alakazam remembers everything that ever happens to it, from birth till death."
Machop; A squat, grey, humanoid creature with pronounced muscles and three ridges atop its head. its eyes are wide with determination. its skin has a granite-like toughness. every movement showcases defined muscle tone. hands are oversized, ideal for grappling or tossing heavy objects with ease. "Primary type is fighting. Secondary type is nan. Abilities 0 is Guts. Abilities 1 is No Guard. Classification is Superpower Pokémon. Description is Its whole body is composed of muscles. Even though it’s the size of a human child, it can hurl 100 grown-ups."
Machoke; Significantly bulkier than Machop, with a wrestler’s build and a reptilian face. wears a championship-style belt that glows faintly blue, dampening its strength. veins pulse along its limbs under thick, grey skin. its face is stern and focused, like a fighter mid-match. hands are always clenched into ready fists. "Primary type is fighting. Secondary type is nan. Abilities 0 is Guts. Abilities 1 is No Guard. Classification is Superpower Pokémon. Description is Its muscular body is so powerful, it must wear a power-save belt to be able to regulate its motions."
Machamp; Towering and massive, with four muscular arms flexing in constant motion. its torso is sculpted like armor, and its movements blur from speed. grey-blue skin stretches taut over thick limbs. wears a dark wrestling belt and strikes dominant poses. its face is fierce, with a wide jaw and glowing red eyes. Primary type is fighting. Secondary type is nan. Abilities 0 is Guts. Abilities 1 is No Guard. Classification is Superpower Pokémon. Description is It quickly swings its four arms to rock its opponents with ceaseless punches and chops from all angles.
Bellsprout; A thin, yellow stem-like body with two green leaves for arms and roots for feet. its head is shaped like a gaping bell with pink lips. moves with strange fluidity, swaying in the air. its texture is waxy and smooth, like a living plant. it can suddenly lash out with coiled vines. Primary type is grass. Secondary type is poison. Abilities 0 is Chlorophyll. Abilities 1 is nan. Classification is Flower Pokémon. Description is Prefers hot and humid places. It ensnares tiny bugs with its vines and devours them.
Weepinbell; A rounder, more bulbous form of Bellsprout with a wide, gaping mouth and drooping leaves. its bright yellow body looks swollen and glossy. a single vine dangles from its rear, twitching with hunger. its lips shine with digestive fluid. eyes are vacant, focused only on catching prey. "Primary type is grass. Secondary type is poison. Abilities 0 is Chlorophyll. Abilities 1 is nan. Classification is Flycatcher Pokémon. Description is When hungry, it swallows anything that moves. Its hapless prey is dissolved by strong acids."
Victreebel; A massive pitcher plant with a gaping maw filled with digestive ooze. its body is a shiny, mottled yellow-green, like overripe fruit. large leaves fan out from its sides, hiding its true size. a long vine dangles from a hook-shaped appendage atop its head. its sweet aroma masks its deadly intent. "Primary type is grass. Secondary type is poison. Abilities 0 is Chlorophyll. Abilities 1 is nan. Classification is Flycatcher Pokémon. Description is Lures prey with the sweet aroma of honey. Swallowed whole, the prey is dissolved in a day, bones and all."
Tentacool; A jellyfish-like creature with a translucent blue dome and two red orbs atop its head. its body pulses with light as it drifts aimlessly in shallow water. thin, snaking tentacles trail behind, twitching in the current. its eyes are oddly expressive, seeming sad or distant. the texture is gelatinous, almost ghostly. Primary type is water. Secondary type is poison. Abilities 0 is Clear Body. Abilities 1 is Liquid Ooze. Classification is Jellyfish Pokémon. Description is Tentacool is not a particularly strong swimmer. It drifts across the surface of shallow seas as it searches for prey.
Tentacruel; A larger, more menacing evolution with a massive blue dome and long, whiplike tentacles. red orbs glow bright before it emits psychic bursts. its face is partially obscured, giving it a haunting, alien appearance. its limbs can extend and retract rapidly. its gelatinous flesh shines wetly in moonlight. "Primary type is water. Secondary type is poison. Abilities 0 is Clear Body. Abilities 1 is Liquid Ooze. Classification is Jellyfish Pokémon. Description is When the red orbs on Tentacruel’s head glow brightly, watch out. The Pokémon is about to fire off a burst of ultrasonic waves."
Geodude; A rock-like Pokémon with a rugged, gray boulder body and two muscular arms jutting from its sides. its surface is chipped and rough, like weathered stone. it floats slightly above the ground despite its weight. two scowling eyes and a wide mouth give it a perpetually grumpy look. its fists are constantly clenched, ready to pummel intruders. "Primary type is rock. Secondary type is ground. Abilities 0 is Rock Head. Abilities 1 is Sturdy. Classification is Rock Pokémon. Description is Commonly found near mountain trails and the like. If you step on one by accident, it gets angry."
Graveler; A chunkier, more jagged version of Geodude with an uneven, craggy shell. its four powerful arms allow it to roll or climb with brute force. chunks of stone fall off as it moves, suggesting loose gravel-like texture. its body is asymmetrical and covered in scars from landslides. its eyes peer out from deep recesses in its rocky exterior. "Primary type is rock. Secondary type is ground. Abilities 0 is Rock Head. Abilities 1 is Sturdy. Classification is Rock Pokémon. Description is Often seen rolling down mountain trails. Obstacles are just things to roll straight over, not avoid."
